paragraph_id,anchor_text,link_type
money-heist_paragraph_0000019,The Crown,other
money-heist_paragraph_0000019,Control Z,other
money-heist_paragraph_0000019,Cupcake & Dino: General Services,other
money-heist_paragraph_0000019,The Cuphead Show!,other
money-heist_paragraph_0000019,Daredevil,internal
money-heist_paragraph_0000019,The Defenders,internal
money-heist_paragraph_0000019,Diablero,other
money-heist_paragraph_0000019,Disenchantment,other
money-heist_paragraph_0000019,The Dragon Prince,other
money-heist_paragraph_0000020,Elite,other
money-heist_paragraph_0000020,Emily in Paris,other
money-heist_paragraph_0000020,The End of the F***ing World,other
money-heist_paragraph_0000020,The Epic Tales of Captain Underpants,other
money-heist_paragraph_0000020,Ever After High,other
money-heist_paragraph_0000020,Family Reunion,other
money-heist_paragraph_0000020,Fate: The Winx Saga,other
money-heist_paragraph_0000020,First Kill,other
money-heist_paragraph_0000020,Fuller House,other
money-heist_paragraph_0000020,Gilmore Girls,other
money-heist_paragraph_0000020,Gabby's Dollhouse,other
money-heist_paragraph_0000020,Ginny & Georgia,other
money-heist_paragraph_0000020,Glitch Techs,other
money-heist_paragraph_0000020,GLOW,other
money-heist_paragraph_0000020,Harvey Girls Forever!,other
money-heist_paragraph_0000020,The Haunting of Hill House,other
money-heist_paragraph_0000020,Hemlock Grove,other
money-heist_paragraph_0000020,Hilda,other
money-heist_paragraph_0000020,Hollywood,other
money-heist_paragraph_0000020,Home: Adventures with Tip & Oh,other
money-heist_paragraph_0000020,Hoops,other
money-heist_paragraph_0000020,House of Cards,other
money-heist_paragraph_0000021,I Am Not Okay With This,other
money-heist_paragraph_0000021,Inside Job,other
money-heist_paragraph_0000021,Inspector Gadget,other
money-heist_paragraph_0000021,Iron Fist,internal
money-heist_paragraph_0000021,Jessica Jones,internal
money-heist_paragraph_0000021,Jupiter's Legacy,other
money-heist_paragraph_0000021,Kid Cosmic,other
money-heist_paragraph_0000021,Kitti Katz,other
money-heist_paragraph_0000021,Kingdom,other
money-heist_paragraph_0000021,Kipo and the Age of Wonderbeasts,other
money-heist_paragraph_0000021,KPop Demon Hunters,other
money-heist_paragraph_0000021,Legend Quest,other
money-heist_paragraph_0000021,Luna Nera,other
money-heist_paragraph_0000021,Locke & Key,other
money-heist_paragraph_0000021,Lost in Space,other
money-heist_paragraph_0000021,"Love, Death & Robots",other
money-heist_paragraph_0000021,Lucifer,other
money-heist_paragraph_0000021,Luke Cage,internal
money-heist_paragraph_0000021,The Order,other
money-heist_paragraph_0000021,Malibu Rescue: The Series,other
money-heist_paragraph_0000021,Marco Polo,other
money-heist_paragraph_0000021,Money Heist,other
money-heist_paragraph_0000021,My Demon,other
money-heist_paragraph_0000021,My Life with the Walter Boys,other
money-heist_paragraph_0000021,Narcos,other
money-heist_paragraph_0000021,Netflix Wiki,other
money-heist_paragraph_0000021,Never Have I Ever,other
money-heist_paragraph_0000021,The Night Agent,other
money-heist_paragraph_0000022,October Faction,other
money-heist_paragraph_0000022,Oddballs,other
money-heist_paragraph_0000022,Orange is the New Black,other
money-heist_paragraph_0000022,Peaky Blinders,other
money-heist_paragraph_0000022,Pieces of Her,other
money-heist_paragraph_0000022,Pinky Malinky,other
money-heist_paragraph_0000022,The Punisher,internal
money-heist_paragraph_0000022,Q-Force,other
money-heist_paragraph_0000022,Raising Dion,other
money-heist_paragraph_0000022,The Rain,other
money-heist_paragraph_0000022,Ratched,other
money-heist_paragraph_0000022,Rebel Moon,other
money-heist_paragraph_0000022,Robozuna,other
money-heist_paragraph_0000022,Sense8,other
money-heist_paragraph_0000022,Selena: The Series,other
money-heist_paragraph_0000022,Sex Education,other
money-heist_paragraph_0000022,She-Ra and the Princesses of Power,other
money-heist_paragraph_0000022,Sky Rojo,other
money-heist_paragraph_0000022,StarBeam,other
money-heist_paragraph_0000022,Stranger Things,other
money-heist_paragraph_0000022,Super Crooks,internal
money-heist_paragraph_0000022,Super Drags,other
money-heist_paragraph_0000023,Troll Wiki,internal
money-heist_paragraph_0000023,Trollhunters / 3Below / Wizards,other
money-heist_paragraph_0000023,Teenage Bounty Hunters,other
money-heist_paragraph_0000023,The A List,other
money-heist_paragraph_0000023,The Last Kids on Earth,other
money-heist_paragraph_0000023,The Midnight Gospel,other
money-heist_paragraph_0000023,Tiny Pretty Things,other
money-heist_paragraph_0000023,Trolls: The Beat Goes On!,other
money-heist_paragraph_0000023,True and the Rainbow Kingdom,other
money-heist_paragraph_0000023,Tuca and Bertie,other
money-heist_paragraph_0000023,Twilight of the Gods,other
money-heist_paragraph_0000023,Uncoupled,other
money-heist_paragraph_0000023,Voltron: Legendary Defender,other
money-heist_paragraph_0000023,V Wars,other
money-heist_paragraph_0000023,Waffles + Mochi,internal
money-heist_paragraph_0000023,We're Lalaloopsy,other
money-heist_paragraph_0000023,The Witcher,other
money-heist_paragraph_0000023,Wonder Park,other
money-heist_paragraph_0000023,World of Winx,other
money-heist_paragraph_0000023,You,other
money-heist_paragraph_0000023,Zero Chill,other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Part 2,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Professor,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000003,Moscow,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Helsinki,internal
money-heist_paragraph_0000003,Oslo,internal
money-heist_paragraph_0000004,mask,internal
money-heist_paragraph_0000004,abandoned hunting estate,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Episode 2 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,Moscow,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,Oslo,internal
money-heist_paragraph_0000003,Helsinki,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000004,robbery,internal
money-heist_paragraph_0000004,Alison Parker,internal
money-heist_paragraph_0000004,Mónica Gaztambide,internal
money-heist_paragraph_0000004,Arturo Román,internal
money-heist_paragraph_0000004,child,internal
money-heist_paragraph_0000005,Raquel Murillo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Miguel Ángel Vivas,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Episode 3 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Raquel Murillo,internal
money-heist_paragraph_0000003,her daughter's,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000004,Royal Mint of Spain,internal
money-heist_paragraph_0000004,Tokyo,internal
money-heist_paragraph_0000004,Rio,internal
money-heist_paragraph_0000004,The Professor,internal
money-heist_paragraph_0000004,Berlin,internal
money-heist_paragraph_0000004,Alison Parker,internal
money-heist_paragraph_0000004,Royal Mint of Spain,internal
money-heist_paragraph_0000005,Raquel Murillo,internal
money-heist_paragraph_0000005,Ángel Rubio,internal
money-heist_paragraph_0000005,Colonel Prieto,internal
money-heist_paragraph_0000005,Colonel Prieto,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Miguel Ángel Vivas,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Episode 2 (Part 1),internal
money-heist_paragraph_0000001,Episode 4 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Inspector Murillo,internal
money-heist_paragraph_0000003,Colonel Prieto,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000004,Royal Mint of Spain,internal
money-heist_paragraph_0000004,Mónica Gaztambide,internal
money-heist_paragraph_0000004,Ángel Rubio,internal
money-heist_paragraph_0000005,Arturo Román,internal
money-heist_paragraph_0000005,Pablo Ruiz,internal
money-heist_paragraph_0000005,Alison Parker,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000005,Rio,internal
money-heist_paragraph_0000005,Oslo,internal
money-heist_paragraph_0000005,Helsinki,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 3 (Part 1),internal
money-heist_paragraph_0000001,Episode 5 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Mónica Gaztambide,internal
money-heist_paragraph_0000004,the Professor,internal
money-heist_paragraph_0000004,Raquel,internal
money-heist_paragraph_0000004,her mother,internal
money-heist_paragraph_0000004,Alberto Vicuña,internal
money-heist_paragraph_0000004,Paula,internal
money-heist_paragraph_0000005,Salva,internal
money-heist_paragraph_0000006,Mónica,internal
money-heist_paragraph_0000006,Berlin,internal
money-heist_paragraph_0000006,Moscow,internal
money-heist_paragraph_0000008,Arturo Román,internal
money-heist_paragraph_0000009,his son,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Alejandro Bazzano,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 4 (Part 1),internal
money-heist_paragraph_0000001,Episode 6 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Arturo Román,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,Moscow,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Mónica,internal
money-heist_paragraph_0000004,Raquel Murillo,internal
money-heist_paragraph_0000004,Royal Mint of Spain,internal
money-heist_paragraph_0000004,her mother,internal
money-heist_paragraph_0000004,a man,internal
money-heist_paragraph_0000005,Ángel Rubio,internal
money-heist_paragraph_0000005,Suárez,internal
money-heist_paragraph_0000007,Axel,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Alejandro Bazzano,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 5 (Part 1),internal
money-heist_paragraph_0000001,Episode 7 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,Alison,internal
money-heist_paragraph_0000004,Suárez,internal
money-heist_paragraph_0000004,Garcia Lobo,internal
money-heist_paragraph_0000004,Arturo,internal
money-heist_paragraph_0000004,Berlin,internal
money-heist_paragraph_0000004,Mónica,internal
money-heist_paragraph_0000004,Laura,internal
money-heist_paragraph_0000005,Denver,internal
money-heist_paragraph_0000005,Mónica,internal
money-heist_paragraph_0000005,Nairobi,internal
money-heist_paragraph_0000005,Moscow,internal
money-heist_paragraph_0000006,the Professor,internal
money-heist_paragraph_0000006,The Scream,external
money-heist_paragraph_0000006,Edvard Munch,external
money-heist_paragraph_0000006,Ángel,internal
money-heist_paragraph_0000006,Suárez,internal
money-heist_paragraph_0000007,Tokyo,internal
money-heist_paragraph_0000007,the Professor,internal
money-heist_paragraph_0000008,Raquel,internal
money-heist_paragraph_0000008,Ángel,internal
money-heist_paragraph_0000008,The Professor,internal
money-heist_paragraph_0000009,Rio,internal
money-heist_paragraph_0000010,Berlin,internal
money-heist_paragraph_0000010,Tokyo,internal
money-heist_paragraph_0000010,The Professor,internal
money-heist_paragraph_0000010,Denver,internal
money-heist_paragraph_0000010,Mónica,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 6 (Part 1),internal
money-heist_paragraph_0000001,Episode 8 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000004,the Professor,internal
money-heist_paragraph_0000004,Helsinki,internal
money-heist_paragraph_0000005,The Professor,internal
money-heist_paragraph_0000005,Nikolai Dimitrievich,internal
money-heist_paragraph_0000006,Berlin,internal
money-heist_paragraph_0000006,Rio,internal
money-heist_paragraph_0000006,Tokyo,internal
money-heist_paragraph_0000007,the Professor,internal
money-heist_paragraph_0000007,Alison Parker,internal
money-heist_paragraph_0000007,Colonel Prieto,internal
money-heist_paragraph_0000007,Raquel,internal
money-heist_paragraph_0000008,Raquel,internal
money-heist_paragraph_0000009,Tokyo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Miguel Ángel Vivas,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 7 (Part 1),internal
money-heist_paragraph_0000001,Episode 9 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Raquel Murillo,internal
money-heist_paragraph_0000003,Alison Parker,internal
money-heist_paragraph_0000003,her father,internal
money-heist_paragraph_0000003,Raquel's daughter,internal
money-heist_paragraph_0000003,aunt,internal
money-heist_paragraph_0000005,Arturo Román,internal
money-heist_paragraph_0000005,Mónica Gaztambide,internal
money-heist_paragraph_0000005,Francisco Torres,internal
money-heist_paragraph_0000006,Berlin,internal
money-heist_paragraph_0000006,Nikolai Dimitrievich,internal
money-heist_paragraph_0000006,the Professor,internal
money-heist_paragraph_0000007,Berlin,internal
money-heist_paragraph_0000007,Ángel,internal
money-heist_paragraph_0000008,Tokyo,internal
money-heist_paragraph_0000008,Alison,internal
money-heist_paragraph_0000008,Rio,internal
money-heist_paragraph_0000008,Moscow,internal
money-heist_paragraph_0000008,Berlin,internal
money-heist_paragraph_0000008,Mercedes,internal
money-heist_paragraph_0000008,Silvia,internal
money-heist_paragraph_0000008,Nikolai,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Miguel Ángel Vivas,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 8 (Part 1),internal
money-heist_paragraph_0000001,Episode 10 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Mónica Gaztambide,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000004,Berlin,internal
money-heist_paragraph_0000004,Denver,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000005,Moscow,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000005,Denver,internal
money-heist_paragraph_0000005,Moscow,internal
money-heist_paragraph_0000006,Berlin,internal
money-heist_paragraph_0000006,Denver,internal
money-heist_paragraph_0000006,Helsinki,internal
money-heist_paragraph_0000006,Oslo,internal
money-heist_paragraph_0000006,Nairobi,internal
money-heist_paragraph_0000007,Nairobi,internal
money-heist_paragraph_0000007,Tokyo,internal
money-heist_paragraph_0000007,Rio,internal
money-heist_paragraph_0000007,Denver,internal
money-heist_paragraph_0000008,Rio,internal
money-heist_paragraph_0000008,Tokyo,internal
money-heist_paragraph_0000009,The Professor,internal
money-heist_paragraph_0000009,Nikolai,internal
money-heist_paragraph_0000010,Ángel,internal
money-heist_paragraph_0000010,Raquel,internal
money-heist_paragraph_0000011,Berlin,internal
money-heist_paragraph_0000011,Denver,internal
money-heist_paragraph_0000011,Mónica,internal
money-heist_paragraph_0000011,Nairobi,internal
money-heist_paragraph_0000012,the Professor,internal
money-heist_paragraph_0000012,Berlin,internal
money-heist_paragraph_0000012,Mónica,internal
money-heist_paragraph_0000012,Tokyo,internal
money-heist_paragraph_0000012,Oslo,internal
money-heist_paragraph_0000013,Raquel,internal
money-heist_paragraph_0000013,the Professor,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 9 (Part 1),internal
money-heist_paragraph_0000001,Episode 11 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Alison,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Helsinki,internal
money-heist_paragraph_0000004,Ángel,internal
money-heist_paragraph_0000004,Raquel,internal
money-heist_paragraph_0000004,Berlin,internal
money-heist_paragraph_0000005,Arturo,internal
money-heist_paragraph_0000005,Denver,internal
money-heist_paragraph_0000005,Mónica,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000005,Rio,internal
money-heist_paragraph_0000007,Ariadna,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Alejandro Bazzano,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 10 (Part 1),internal
money-heist_paragraph_0000001,Episode 12 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Ángel,internal
money-heist_paragraph_0000003,Raquel,internal
money-heist_paragraph_0000003,Moscow,internal
money-heist_paragraph_0000004,Arturo,internal
money-heist_paragraph_0000004,Jacinto,internal
money-heist_paragraph_0000005,Rio,internal
money-heist_paragraph_0000005,Professor,internal
money-heist_paragraph_0000005,Moscow,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000006,Pablo,internal
money-heist_paragraph_0000006,Berlin,internal
money-heist_paragraph_0000006,Alison,internal
money-heist_paragraph_0000007,Denver,internal
money-heist_paragraph_0000007,Mónica,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Alejandro Bazzano,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 11 (Part 1),internal
money-heist_paragraph_0000001,Episode 13 (Part 1),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Ángel,internal
money-heist_paragraph_0000003,Raquel,internal
money-heist_paragraph_0000003,own wife,internal
money-heist_paragraph_0000003,Salva,internal
money-heist_paragraph_0000004,Pilar,internal
money-heist_paragraph_0000005,Arturo,internal
money-heist_paragraph_0000005,Helsinki,internal
money-heist_paragraph_0000005,Paula,internal
money-heist_paragraph_0000007,Jacinto,internal
money-heist_paragraph_0000007,Oslo,internal
money-heist_paragraph_0000008,Mari Carmen,internal
money-heist_paragraph_0000009,Nairobi,internal
money-heist_paragraph_0000010,Tokyo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Jesús Colmenar,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Episode 12 (Part 1),internal
money-heist_paragraph_0000001,Episode 1 (Part 2),internal
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000003,Oslo,internal
money-heist_paragraph_0000003,Helsinki,internal
money-heist_paragraph_0000003,Mercedes,internal
money-heist_paragraph_0000003,Pablo,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000004,Professor,internal
money-heist_paragraph_0000005,Raquel,internal
money-heist_paragraph_0000005,Prieto,internal
money-heist_paragraph_0000005,Ángel’s,internal
money-heist_paragraph_0000005,Her mother,internal
money-heist_paragraph_0000006,Ariadna,internal
money-heist_paragraph_0000006,Berlin’s,internal
money-heist_paragraph_0000006,Mónica,internal
money-heist_paragraph_0000006,Denver,internal
money-heist_paragraph_0000007,Nairobi,internal
money-heist_paragraph_0000009,Arturo,internal
money-heist_paragraph_0000010,Suarez,internal
money-heist_paragraph_0000011,Alison,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Oslo,internal
money-heist_paragraph_0000001,Darko Dragić,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,Arantxa Arteche,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Darko Perić,internal
money-heist_paragraph_0000001,Jamieson Price,external
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,[4],other
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Darko Perić,internal
money-heist_paragraph_0000002,Nairobi,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000003,Bank of Spain,internal
money-heist_paragraph_0000003,Arturo,internal
money-heist_paragraph_0000003,Oslo,internal
money-heist_paragraph_0000004,Oslo,internal
money-heist_paragraph_0000004,[5],other
money-heist_paragraph_0000005,[6],other
money-heist_paragraph_0000006,The Professor,internal
money-heist_paragraph_0000006,Oslo,internal
money-heist_paragraph_0000006,[5],other
money-heist_paragraph_0000007,[5],other
money-heist_paragraph_0000012,the Professor,internal
money-heist_paragraph_0000013,Royal Mint of Spain Heist,internal
money-heist_paragraph_0000013,[7],other
