timestamp,domain,retriever,reranker,stage,version,corpus_representation,corpus_granularity,query_context_mode,anchor_preprocessing,n_queries,n_articles,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_20,recall_at_50,recall_at_100,mrr,notes
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,14,title_full,article,anchor_sentence,raw,141,129,0.6099,0.766,0.766,0.8156,0.8156,0.8156,0.8156,0.6844,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,15,title_full,article,anchor_sentence,raw,141,129,0.6596,0.6809,0.7376,0.9291,0.9716,0.9858,0.9929,0.7146,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,15,title_full,article,anchor_sentence,raw,141,129,0.6241,0.7447,0.9149,0.922,0.9716,0.9716,0.9716,0.7261,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,16,title_full,article,anchor_sentence,raw,141,129,0.6596,0.7376,0.7447,0.9716,0.9787,0.9929,1.0,0.7233,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,16,title_full,article,anchor_sentence,raw,141,129,0.7305,0.8014,0.8156,0.9787,0.9787,0.9787,0.9787,0.7919,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,17,title_full,article,anchor_sentence,raw,141,129,0.5745,0.6809,0.8014,0.922,0.9787,0.9929,1.0,0.6719,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,17,title_full,article,anchor_sentence,raw,141,129,0.7305,0.8582,0.8652,0.9787,0.9787,0.9787,0.9787,0.8021,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,18,title_full,article,anchor_sentence,raw,141,129,0.6312,0.6809,0.7305,0.9716,0.9787,0.9858,0.9929,0.697,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,18,title_full,article,anchor_sentence,raw,141,129,0.4823,0.6667,0.8156,0.9787,0.9787,0.9787,0.9787,0.625,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,19,title_full,article,anchor_sentence,raw,141,129,0.6525,0.8511,0.9149,0.922,0.9787,0.9929,1.0,0.7409,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,19,title_full,article,anchor_sentence,raw,141,129,0.8014,0.8085,0.8085,0.9787,0.9787,0.9787,0.9787,0.8237,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,20,title_full,article,anchor_sentence,raw,141,129,0.6525,0.6879,0.8156,0.922,0.9787,0.9858,1.0,0.7203,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,20,title_full,article,anchor_sentence,raw,141,129,0.6241,0.695,0.8156,0.9787,0.9787,0.9787,0.9787,0.7001,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,21,title_full,article,anchor_sentence,raw,141,129,0.6596,0.6667,0.7943,0.9149,0.9362,0.9929,1.0,0.7119,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,21,title_full,article,anchor_sentence,raw,141,129,0.6667,0.766,0.8794,0.9362,0.9362,0.9362,0.9362,0.747,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,22,title_full,article,anchor_sentence,raw,141,129,0.4965,0.7305,0.844,0.9504,0.9787,1.0,1.0,0.6531,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,22,title_full,article,anchor_sentence,raw,141,129,0.305,0.6667,0.7518,0.8794,0.9787,0.9787,0.9787,0.5122,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,23,title_full,article,anchor_sentence,raw,141,129,0.383,0.6028,0.766,0.9007,0.9716,1.0,1.0,0.5414,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,23,title_full,article,anchor_sentence,raw,141,129,0.2766,0.6383,0.7234,0.8794,0.9716,0.9716,0.9716,0.4828,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,,retrieval,24,title_full,article,anchor_sentence,raw,141,129,0.6525,0.7376,0.7376,0.8156,0.9787,0.9858,1.0,0.7103,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,24,title_full,article,anchor_sentence,raw,141,129,0.617,0.8085,0.8652,0.9787,0.9787,0.9787,0.9787,0.7216,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,1,title_full,article,anchor_sentence,raw,141,129,0.3901,0.6383,0.7234,0.8227,0.8936,0.9716,1.0,0.5454,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,1,title_full,article,anchor_sentence,raw,141,129,0.2695,0.6028,0.7021,0.8298,0.8936,0.8936,0.8936,0.4663,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,2,title_full,article,anchor_sentence,raw,141,129,0.6596,0.7234,0.844,0.9645,0.9716,0.9929,0.9929,0.7263,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,2,title_full,article,anchor_sentence,raw,141,129,0.617,0.766,0.8085,0.9645,0.9716,0.9716,0.9716,0.709,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,3,title_full,article,anchor_sentence,raw,141,129,0.2908,0.5248,0.6241,0.766,0.844,0.9291,0.9929,0.4468,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,3,title_full,article,anchor_sentence,raw,141,129,0.1206,0.3972,0.4539,0.6809,0.844,0.844,0.844,0.2983,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,4,title_full,article,anchor_sentence,raw,141,129,0.4184,0.6596,0.7376,0.8652,0.9149,0.9858,1.0,0.5633,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,4,title_full,article,anchor_sentence,raw,141,129,0.3121,0.6596,0.766,0.8582,0.9149,0.9149,0.9149,0.506,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,5,title_full,article,anchor_sentence,raw,141,129,0.7163,0.8156,0.844,0.9716,0.9858,0.9929,1.0,0.7898,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,5,title_full,article,anchor_sentence,raw,141,129,0.7021,0.8227,0.8227,0.9787,0.9858,0.9858,0.9858,0.7688,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,6,title_full,article,anchor_sentence,raw,141,129,0.7376,0.844,0.8652,0.8723,0.9787,0.9929,0.9929,0.8027,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,6,title_full,article,anchor_sentence,raw,141,129,0.7376,0.8652,0.9787,0.9787,0.9787,0.9787,0.9787,0.8241,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,7,title_full,article,anchor_sentence,raw,141,129,0.6241,0.6879,0.8085,0.8369,0.9787,0.9929,1.0,0.6894,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,7,title_full,article,anchor_sentence,raw,141,129,0.6241,0.7589,0.8156,0.9716,0.9787,0.9787,0.9787,0.7045,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,8,title_full,article,anchor_sentence,raw,141,129,0.6099,0.8014,0.8582,0.8723,0.9787,0.9929,0.9929,0.7178,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,8,title_full,article,anchor_sentence,raw,141,129,0.7305,0.8652,0.8652,0.9787,0.9787,0.9787,0.9787,0.8039,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,9,title_full,article,anchor_sentence,raw,141,129,0.6596,0.7092,0.8298,0.8582,0.9858,0.9929,1.0,0.7192,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,9,title_full,article,anchor_sentence,raw,141,129,0.7021,0.7092,0.7801,0.8723,0.9858,0.9858,0.9858,0.7454,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,10,title_full,article,anchor_sentence,raw,141,129,0.695,0.773,0.844,0.9645,0.9787,0.9929,1.0,0.7636,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,10,title_full,article,anchor_sentence,raw,141,129,0.617,0.7447,0.8085,0.9787,0.9787,0.9787,0.9787,0.7163,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,11,title_full,article,anchor_sentence,raw,141,129,0.6667,0.7305,0.844,0.8582,0.9787,0.9858,0.9929,0.7248,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,11,title_full,article,anchor_sentence,raw,141,129,0.8156,0.8156,0.8723,0.9787,0.9787,0.9787,0.9787,0.8402,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,12,title_full,article,anchor_sentence,raw,141,129,0.7305,0.8156,0.8511,0.9645,0.9858,0.9929,1.0,0.795,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,12,title_full,article,anchor_sentence,raw,141,129,0.7092,0.8156,0.8227,0.9858,0.9858,0.9858,0.9858,0.7868,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,13,title_full,article,anchor_sentence,raw,141,129,0.5674,0.844,0.8582,0.8652,0.9787,0.9929,0.9929,0.7156,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,13,title_full,article,anchor_sentence,raw,141,129,0.6241,0.773,0.8156,0.9716,0.9787,0.9787,0.9787,0.717,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,14,title_full,article,anchor_sentence,raw,141,129,0.7021,0.8582,0.8652,0.9787,0.9858,0.9929,0.9929,0.784,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,14,title_full,article,anchor_sentence,raw,141,129,0.617,0.8156,0.8227,0.9858,0.9858,0.9858,0.9858,0.719,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,15,title_full,article,anchor_sentence,raw,141,129,0.6312,0.773,0.8582,0.9645,0.9716,0.9929,1.0,0.7201,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,15,title_full,article,anchor_sentence,raw,141,129,0.5816,0.7376,0.8085,0.9716,0.9716,0.9716,0.9716,0.6744,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,16,title_full,article,anchor_sentence,raw,141,129,0.7092,0.7872,0.844,0.8511,0.8652,0.9787,0.9929,0.7586,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,16,title_full,article,anchor_sentence,raw,141,129,0.7376,0.8085,0.8156,0.8652,0.8652,0.8652,0.8652,0.7831,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,17,title_full,article,anchor_sentence,raw,141,129,0.6383,0.8369,0.844,0.8652,0.9716,0.9858,0.9929,0.7426,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,17,title_full,article,anchor_sentence,raw,141,129,0.7305,0.8085,0.8582,0.9716,0.9716,0.9716,0.9716,0.7962,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,18,title_full,article,anchor_sentence,raw,141,129,0.7376,0.8511,0.8511,0.8723,0.9858,0.9929,1.0,0.8043,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,18,title_full,article,anchor_sentence,raw,141,129,0.4894,0.7092,0.7589,0.8723,0.9858,0.9858,0.9858,0.6214,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,19,title_full,article,anchor_sentence,raw,141,129,0.695,0.7305,0.844,0.8652,0.9787,0.9929,0.9929,0.7524,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,19,title_full,article,anchor_sentence,raw,141,129,0.8156,0.8156,0.8227,0.9787,0.9787,0.9787,0.9787,0.8335,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,20,title_full,article,anchor_sentence,raw,141,129,0.6596,0.7234,0.8014,0.8582,0.9787,0.9929,0.9929,0.7229,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,20,title_full,article,anchor_sentence,raw,141,129,0.6383,0.7092,0.773,0.9787,0.9787,0.9787,0.9787,0.7124,
2026-02-25 03:51:26,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,21,title_full,article,anchor_sentence,raw,141,129,0.6738,0.7872,0.844,0.9645,0.9645,0.9929,0.9929,0.744,
2026-02-25 03:51:27,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,21,title_full,article,anchor_sentence,raw,141,129,0.7092,0.8085,0.9149,0.9645,0.9645,0.9645,0.9645,0.7852,
2026-02-25 03:51:27,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,22,title_full,article,anchor_sentence,raw,141,129,0.4326,0.7163,0.7872,0.9149,0.9574,0.9787,1.0,0.5961,
2026-02-25 03:51:27,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,22,title_full,article,anchor_sentence,raw,141,129,0.3121,0.6809,0.7447,0.8582,0.9574,0.9574,0.9574,0.5163,
2026-02-25 03:51:27,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,23,title_full,article,anchor_sentence,raw,141,129,0.4255,0.6738,0.773,0.8865,0.922,0.9858,1.0,0.5801,
2026-02-25 03:51:27,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,23,title_full,article,anchor_sentence,raw,141,129,0.2766,0.6383,0.7163,0.8298,0.922,0.922,0.922,0.4834,
2026-02-25 03:51:27,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,,retrieval,24,title_full,article,anchor_sentence,raw,141,129,0.6879,0.844,0.8652,0.9858,0.9858,0.9929,1.0,0.7708,
2026-02-25 03:51:27,beverlyhillscop,sentence-transformers/msmarco-distilbert-base-v4,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,24,title_full,article,anchor_sentence,raw,141,129,0.695,0.7163,0.8227,0.9787,0.9858,0.9858,0.9858,0.7509,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,1,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1702,0.227,0.3475,0.5035,0.7872,0.9574,0.166,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,1,title_full,article,anchor_sentence,raw,141,129,0.2695,0.4184,0.4326,0.4823,0.5035,0.5035,0.5035,0.3527,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,2,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.156,0.3191,0.4823,0.7447,0.9078,0.137,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,2,title_full,article,anchor_sentence,raw,141,129,0.2837,0.4255,0.4823,0.4823,0.4823,0.4823,0.4823,0.366,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,3,title_full,article,anchor_sentence,raw,141,129,0.078,0.1418,0.2482,0.3546,0.5035,0.7943,0.9504,0.1674,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,3,title_full,article,anchor_sentence,raw,141,129,0.1489,0.2908,0.3688,0.4681,0.5035,0.5035,0.5035,0.2468,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,4,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1348,0.2128,0.3333,0.5177,0.7872,0.9574,0.1609,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,4,title_full,article,anchor_sentence,raw,141,129,0.305,0.4326,0.4681,0.5035,0.5177,0.5177,0.5177,0.3787,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,5,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.2411,0.3901,0.4965,0.7376,0.8794,0.1535,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,5,title_full,article,anchor_sentence,raw,141,129,0.2837,0.4326,0.4965,0.4965,0.4965,0.4965,0.4965,0.3738,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,6,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1915,0.2411,0.4043,0.5177,0.7234,0.9291,0.1686,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,6,title_full,article,anchor_sentence,raw,141,129,0.4894,0.5106,0.5177,0.5177,0.5177,0.5177,0.5177,0.5006,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,7,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.2199,0.3972,0.4894,0.7447,0.8865,0.1466,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,7,title_full,article,anchor_sentence,raw,141,129,0.2837,0.4326,0.4397,0.4894,0.4894,0.4894,0.4894,0.356,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,8,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1418,0.156,0.3475,0.5177,0.7376,0.8794,0.1555,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,8,title_full,article,anchor_sentence,raw,141,129,0.4468,0.5177,0.5177,0.5177,0.5177,0.5177,0.5177,0.4799,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,9,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.2057,0.3191,0.4894,0.695,0.8936,0.1417,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,9,title_full,article,anchor_sentence,raw,141,129,0.3617,0.4326,0.4326,0.4894,0.4894,0.4894,0.4894,0.3958,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,10,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.156,0.4113,0.617,0.7376,0.9078,0.1545,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,10,title_full,article,anchor_sentence,raw,141,129,0.3759,0.4965,0.6099,0.617,0.617,0.617,0.617,0.4546,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,11,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.2128,0.3333,0.5035,0.7305,0.9149,0.156,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,11,title_full,article,anchor_sentence,raw,141,129,0.4468,0.4965,0.5035,0.5035,0.5035,0.5035,0.5035,0.4734,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,12,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1348,0.2128,0.4113,0.6241,0.7376,0.8794,0.1597,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,12,title_full,article,anchor_sentence,raw,141,129,0.4468,0.5106,0.6241,0.6241,0.6241,0.6241,0.6241,0.4985,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,13,title_full,article,anchor_sentence,raw,141,129,0.0,0.1277,0.227,0.2908,0.4823,0.7234,0.8936,0.1096,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,13,title_full,article,anchor_sentence,raw,141,129,0.2908,0.4255,0.4823,0.4823,0.4823,0.4823,0.4823,0.3695,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,14,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1348,0.2128,0.4113,0.5319,0.7376,0.9078,0.1648,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,14,title_full,article,anchor_sentence,raw,141,129,0.3901,0.5248,0.5319,0.5319,0.5319,0.5319,0.5319,0.4592,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,15,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1844,0.227,0.4113,0.5106,0.7447,0.8865,0.1772,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,15,title_full,article,anchor_sentence,raw,141,129,0.305,0.4539,0.4539,0.5106,0.5106,0.5106,0.5106,0.3769,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,16,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.1489,0.383,0.5106,0.7305,0.8723,0.1505,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,16,title_full,article,anchor_sentence,raw,141,129,0.4468,0.5035,0.5106,0.5106,0.5106,0.5106,0.5106,0.477,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,17,title_full,article,anchor_sentence,raw,141,129,0.0,0.1348,0.1986,0.3333,0.4823,0.7376,0.8936,0.1108,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,17,title_full,article,anchor_sentence,raw,141,129,0.4184,0.4752,0.4823,0.4823,0.4823,0.4823,0.4823,0.4486,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,18,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.1702,0.383,0.4681,0.7376,0.8865,0.1427,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,18,title_full,article,anchor_sentence,raw,141,129,0.1986,0.3475,0.4681,0.4681,0.4681,0.4681,0.4681,0.291,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,19,title_full,article,anchor_sentence,raw,141,129,0.0709,0.0709,0.1631,0.2837,0.4468,0.6809,0.9149,0.132,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,19,title_full,article,anchor_sentence,raw,141,129,0.3901,0.3901,0.4468,0.4468,0.4468,0.4468,0.4468,0.4014,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,20,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1277,0.1844,0.3262,0.4894,0.7376,0.9007,0.1461,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,20,title_full,article,anchor_sentence,raw,141,129,0.2837,0.3688,0.4894,0.4894,0.4894,0.4894,0.4894,0.3442,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,21,title_full,article,anchor_sentence,raw,141,129,0.0709,0.0709,0.1702,0.3475,0.461,0.7163,0.8936,0.1368,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,21,title_full,article,anchor_sentence,raw,141,129,0.3333,0.4043,0.4113,0.461,0.461,0.461,0.461,0.3785,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,22,title_full,article,anchor_sentence,raw,141,129,0.0709,0.156,0.2482,0.3404,0.5248,0.8014,0.9433,0.1643,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,22,title_full,article,anchor_sentence,raw,141,129,0.3121,0.4468,0.461,0.5035,0.5248,0.5248,0.5248,0.3867,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,23,title_full,article,anchor_sentence,raw,141,129,0.0709,0.1844,0.2553,0.3546,0.5106,0.7872,0.9574,0.1697,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,cross-encoder/ms-marco-MiniLM-L-6-v2,reranking,23,title_full,article,anchor_sentence,raw,141,129,0.2979,0.4326,0.4397,0.4894,0.5106,0.5106,0.5106,0.3711,
2026-02-25 03:51:27,beverlyhillscop,roberta-base,,retrieval,24,title_full,article,anchor_sentence,raw,141,129,0.0709,0.0709,0.1631,0.2837,0.4823,0.7376,0.8936,0.1343,
